product_id	date	num_prod_hits
HP FlexFabric	201305	26
HP FlexFabric	201309	27
HP FlexFabric	201312	30
RightScale	200302	2
RightScale	200404	4
Solutionreach	200501	2
Solutionreach	201301	16
Solutionreach	201412	22
Solutionreach	201501	26
Solutionreach	201502	21
Solutionreach	201503	23
Salon Ultimate	200801	1
Salon Ultimate	201303	2
Salon Ultimate	201307	2
Salon Ultimate	201401	3
Salon Ultimate	201511	3
OfficeAutopilot	200101	1
OfficeAutopilot	201308	3
OfficeAutopilot	201401	5
OfficeAutopilot	201501	6
Sony Sound Forge	200004	13
Sony Sound Forge	200105	14
Sony Sound Forge	200304	15
Absolute Software	200002	2
Absolute Software	200104	2
Absolute Software	200506	3
Kaseya	200310	4
Kaseya	201105	111
Kaseya	201107	162
Matrix42	200206	1
Matrix42	200302	1
Matrix42	200711	15
Matrix42	200902	12
Matrix42	200904	19
Matrix42	200905	14
Matrix42	200910	16
HP Client Automation	200105	2
HP Client Automation	200106	3
Conversocial	201608	30
Conversocial	201610	34
Engage121	200501	1
Engage121	201108	7
Engage121	201307	8
Engage121	201308	10
ActiveState	200102	3
ActiveState	200109	3
ActiveState	200306	4
ActiveState	200406	4
ActiveState	201402	144
ActiveState	201403	170
ActiveState	201404	120
Servoy	201111	23
Enstratius	200509	1
Enstratius	201210	11
RiverMeadow	201602	7
Cisco WebEx Event Center	200411	1
Cisco WebEx Event Center	201004	7
Cisco WebEx Event Center	201507	19
BenefitMall	200005	2
BenefitMall	200101	11
BenefitMall	200111	2
BenefitMall	200203	2
BenefitMall	200212	4
BenefitMall	200501	17
BenefitMall	200507	5
Jack Henry & Associates	200104	10
USMotivation	200007	1
USMotivation	200402	3
Maritz	200310	1
Maritz	200512	6
Maritz	200602	3
Maritz	200607	5
Maritz	201108	15
Maritz	201110	16
OC Tanner	200001	5
OC Tanner	200005	1
OC Tanner	200008	2
OC Tanner	200211	1
OC Tanner	200304	1
OC Tanner	200402	2
Globoforce	200602	2
Globoforce	200704	2
Globoforce	201307	8
Globoforce	201309	10
Globoforce	201608	20
IBM GPFS	201010	194
IBM GPFS	201111	285
HP ServiceCenter	200807	95
HP ServiceCenter	200903	101
HP ServiceCenter	200904	86
HP ServiceCenter	200911	106
HP ServiceCenter	201003	179
HP Operations Agent	201007	10
HP Operations Agent	201008	22
HP Operations Agent	201010	17
HP Connect-IT	200211	2
HP Connect-IT	200902	16
HP Connect-IT	201202	57
HP Connect-IT	201203	44
HP DecisionCenter	200501	1
HP DecisionCenter	200512	1
HP DecisionCenter	200607	1
HP DecisionCenter	201010	2
IBM Tealeaf	201304	479
IBM Tealeaf	201305	602
HP Virtual Connect	201203	88
HP Virtual Connect	201404	232
HP Virtual Connect	201703	239
HP Insight Control	201311	39
HP Insight Control	201401	43
HP Insight Control	201403	89
HP MDS600	200206	2
HP MSL2024	200107	2
HP MSL4048	201103	90
HP MSL4048	201104	52
HP MSL4048	201105	48
HP MSL4048	201108	47
HP MSL4048	201112	85
OCZ Vector	200304	1
Coreworx	200401	3
Coreworx	200710	5
Coreworx	200811	4
Coreworx	200912	6
Coreworx	201106	11
Penta Technologies	200005	2
Penta Technologies	200104	3
Penta Technologies	200203	2
Penta Technologies	200302	3
Penta Technologies	200403	3
Projectmates	201009	23
Projectmates	201105	28
Projectmates	201210	69
Stellar Information	200301	1
Stellar Information	200501	1
Stellar Information	200605	1
Stellar Information	200612	1
FrontBase	200107	2
FrontBase	200209	1
FrontBase	200211	1
FrontBase	200304	2
FrontBase	200306	2
FrontBase	200407	2
NonStop SQL	200004	3
NonStop SQL	200005	4
NonStop SQL	200010	3
NonStop SQL	200103	3
NonStop SQL	200106	5
NonStop SQL	200203	3
NonStop SQL	200209	5
InterBase	200204	21
Advent Software	200105	10
Advent Software	200108	14
AssetBook	200301	1
AssetBook	200803	1
AssetBook	200805	1
AssetBook	200911	1
Captools	200005	1
Captools	200205	1
Captools	200609	11
Captools	200610	10
Captools	200708	9
Captools	200801	14
Captools	200904	10
Synology	201511	104
Synology	201607	109
Synology	201609	92
Synology	201612	120
NAVEX Global	201111	111
NAVEX Global	201112	103
Buffalo Technology	200212	1
Buffalo Technology	200307	1
Buffalo Technology	200811	5
Buffalo Technology	201302	19
Qnap	201606	270
Qnap	201607	364
Qnap	201609	161
Qnap	201610	210
Tandberg Data	200003	3
Tandberg Data	200005	2
Tandberg Data	200007	2
Tandberg Data	200202	2
Tandberg Data	200306	3
Tandberg Data	200307	3
Tandberg Data	200308	5
Tandberg Data	200311	2
Tandberg Data	200409	4
Thecus	200401	1
Thecus	200902	2
Thecus	200906	2
Thecus	200907	2
Coveo	200905	20
Coveo	200906	16
Coveo	200911	25
Coveo	201002	26
Coveo	201003	41
Coveo	201004	37
Google Search Appliance	200903	88
Google Search Appliance	200904	81
Google Search Appliance	201005	183
IBM Content Analytics	201310	20
IBM Content Analytics	201509	47
LucidWorks	200312	1
LucidWorks	201308	23
LucidWorks	201309	43
LucidWorks	201501	46
LucidWorks	201510	59
IBM InfoSphere Patient Hub	200309	1
IBM InfoSphere Patient Hub	201302	20
IBM Rational DOORS	200902	239
IBM Rational DOORS	200903	271
Big Switch Networks	201306	4
Morningstar Principia	200003	3
Morningstar Principia	200108	4
Morningstar Principia	200202	3
Morningstar Principia	200308	7
Morningstar Principia	200810	46
IBM Rational Focal Point	200610	1
IBM Rational Focal Point	200910	2
IBM Rational Focal Point	201301	7
NetSuite QuickArrow	200112	4
NetSuite QuickArrow	200502	2
NetSuite QuickArrow	201003	55
Sciforma	200003	2
Sciforma	200108	1
Sciforma	200506	2
Sopheon	200102	1
Sopheon	200104	1
Sopheon	200207	1
Sopheon	200404	2
Sopheon	200906	9
Sopheon	200912	15
TeamDynamix	201005	13
TeamDynamix	201008	11
TeamDynamix	201701	54
Epicor PPM	200808	4
Epicor PPM	200811	4
Epicor PPM	201408	19
Epicor PPM	201608	24
SproutLoud	201405	8
SproutLoud	201512	10
Universal Service Administrative Company	200206	2
Universal Service Administrative Company	200502	4
Universal Service Administrative Company	200510	3
Intuit Quicken Premier	200106	1
Intuit Quicken Premier	200508	2
Intuit Quicken Premier	200610	3
Intuit Quicken Premier	200708	5
FundCount	200709	2
FundCount	201205	3
Isis Financial	200207	1
Isis Financial	200402	2
Adhesion Wealth	200702	2
Topaz Labs	200201	2
Certeon	200007	2
Certeon	200009	2
Certeon	200303	3
Certeon	201603	444
Certeon	201607	330
Certeon	201609	293
Brocade Vyatta	201505	119
Aryaka	201704	6
Cisco WAAS	201104	85
Cisco WAAS	201107	105
Cisco WAAS	201108	131
Cisco WAAS	201111	166
Exinda	201404	38
Exinda	201405	40
FatPipe Networks	200111	4
FatPipe Networks	200411	2
Silver Peak	200509	2
Silver Peak	201404	68
Silver Peak	201407	75
Silver Peak	201605	139
Virtela	200308	3
Virtela	201301	134
Virtela	201302	281
Virtela	201303	89
Oracle ZFS	201111	93
Oracle ZFS	201607	278
Promise Technology	200103	1
Promise Technology	200209	1
Promise Technology	200211	1
Promise Technology	200305	1
Promise Technology	200503	3
Promise Technology	200509	2
SGI IRIX	200002	31
SGI IRIX	200004	37
SGI IRIX	200005	48
SGI IRIX	200006	45
SGI InfiniteStorage	200612	1
SGI InfiniteStorage	200704	1
SGI InfiniteStorage	200705	1
SGI InfiniteStorage	201105	2
SGI InfiniteStorage	201107	2
Infinera	200907	73
Infinera	201402	290
Infinera	201406	424
Pica8	200209	1
Pica8	200409	1
Plexxi	201207	1
Plexxi	201507	2
Radware	200011	4
Radware	200104	5
Radware	200105	6
Radware	200106	6
Radware	200309	10
Radware	200410	7
Oracle Tekelec	200001	43
Oracle Tekelec	200010	8
Dell EMC RSA Security Analytics	200002	1
Dell EMC RSA Security Analytics	201505	94
Dell EMC RSA Security Analytics	201603	217
Dell EMC RSA Security Analytics	201604	174
CCBill	200009	1
CCBill	200505	1
Ubercart	200405	1
Ubercart	201011	23
Ubercart	201102	28
Ubercart	201110	22
Ubercart	201111	27
Ubercart	201112	28
Kalio	200207	1
UniteU	201203	7
UniteU	201407	15
UniteU	201511	17
Zen Cart	200207	3
Zen Cart	200209	2
Zen Cart	200311	2
LifeSize	201107	144
LifeSize	201203	166
Aerospike	200109	2
Aerospike	201611	171
Aerospike	201701	244
Aerospike	201703	174
Aerospike	201704	112
VMware vCloud Hybrid Service	200101	1
VMware vCloud Hybrid Service	201402	9
VMware vCloud Hybrid Service	201404	16
VMware vCloud Hybrid Service	201408	18
VMware vCloud Hybrid Service	201704	7
Cloudant	201007	14
Cloudant	201403	25
Cloudant	201703	39
Clustrix	201501	8
Clustrix	201503	7
Clustrix	201609	12
Continuent	201008	10
Continuent	201210	15
Continuent	201506	39
Datameer	201601	272
Datameer	201604	320
Datameer	201605	291
Datameer	201611	220
DataStax	201506	125
Hortonworks	201604	1187
Hortonworks	201605	1170
Hortonworks	201607	1062
Hortonworks	201703	861
InforSense	200402	2
InforSense	201003	54
InforSense	201004	35
Kaminario	200804	2
Kognitio	200908	3
Kognitio	201212	8
Kognitio	201403	12
Kognitio	201404	13
Kognitio	201704	10
KXEN	200904	30
KXEN	200910	43
KXEN	201210	99
MapR	201604	625
MapR	201703	538
NuoDB	201703	29
RainStor	200206	1
RainStor	201505	17
ScaleBase	201311	28
ScaleBase	201312	36
ScaleBase	201401	28
StreamBase	200911	22
StreamBase	200912	27
StreamBase	201005	44
StreamBase	201006	58
Sybase RAP	200907	8
Sybase RAP	201108	13
Sybase RAP	201307	13
Sybase RAP	201412	14
ExactTarget CoTweet	201105	31
ExactTarget CoTweet	201110	30
ExactTarget CoTweet	201111	39
ExactTarget CoTweet	201303	35
Talend	201609	1504
Teradata Active Enterprise Data Warehouse	200308	5
Teradata Active Enterprise Data Warehouse	200901	44
Teradata Active Enterprise Data Warehouse	200902	36
Oracle InQuira	201006	98
Oracle InQuira	201107	142
Oracle InQuira	201109	112
Oracle InQuira	201305	157
Lexalytics	200507	1
Lexalytics	201212	19
Lexalytics	201506	19
Data Masons	200309	1
Data Masons	201409	28
SPS Commerce	200006	2
SPS Commerce	200209	2
SPS Commerce	200310	2
SPS Commerce	200403	4
F5 Networks	201005	1719
Dell EMC Invista	201202	49
NetApp EF Series	201412	4
Zuken	200004	5
Zuken	200210	6
Zuken	201111	500
CadSoft Eagle	200006	2
Accellos	200011	2
Accellos	200103	2
Accellos	200210	2
Accellos	200307	2
Accellos	200411	2
Accellos	200506	4
Highjump Software	200011	3
Highjump Software	200210	2
Highjump Software	200404	4
Highjump Software	201303	139
Logfire	200609	1
Logfire	201403	9
Logfire	201512	20
Logfire	201603	29
Softeon	200107	1
Softeon	200907	32
Softeon	200908	15
SAP AMS	200203	3
SAP AMS	201205	179
SAP AMS	201206	139
SAP AMS	201209	264
SAP AMS	201210	171
Flexera Software	200101	31
Flexera Software	200109	7
Flexera Software	200202	7
Flexera Software	200208	8
Flexera Software	201111	359
CA File Master Plus	200001	3
CA File Master Plus	200209	1
CA File Master Plus	200506	2
CA File Master Plus	200510	3
Compuware APM	201410	39
Compuware Strobe	200202	3
Compuware Strobe	200311	4
Compuware Strobe	200409	5
Compuware Strobe	201210	133
Compuware Xpediter	200010	22
Compuware Xpediter	200011	20
Compuware Xpediter	200302	24
Cirrus Insight	201702	25
Cirrus Insight	201704	10
QuickBooks Online	201701	1253
Fixmo	201212	6
Fixmo	201309	10
Invera	200002	2
Invera	200102	1
Invera	200111	1
Invera	200506	3
Invera	201309	65
Enmark Systems	200404	1
Enmark Systems	200603	2
Enmark Systems	201502	16
GigaSpaces	200906	26
GigaSpaces	201002	41
GigaSpaces	201004	48
GigaSpaces	201009	73
GigaSpaces	201102	65
Arkadin	200401	3
Arkadin	200408	2
Arkadin	200412	1
Arkadin	200507	1
Arkadin	200510	1
Phantom Technologies iBoss	200009	1
Phantom Technologies iBoss	200104	1
Phantom Technologies iBoss	200106	2
Phantom Technologies iBoss	200405	4
Trend Micro OfficeScan	200405	8
Trend Micro OfficeScan	200502	8
Trend Micro OfficeScan	200505	12
Trend Micro OfficeScan	200509	12
Zscaler	200004	1
Zscaler	201603	222
Zscaler	201605	160
Zscaler	201607	125
Totara	201211	13
Autonomy Connected Backup	200312	1
Autonomy Connected Backup	201209	9
Autonomy Connected Backup	201212	11
Autonomy Connected Backup	201301	14
Autonomy Connected Backup	201302	13
Autonomy Connected Backup	201303	11
Autonomy Connected Backup	201304	11
BWise	200910	33
BWise	201405	103
Ivanti DesktopNow	200309	5
Quest ChangeBASE	201303	19
Quest ChangeBASE	201306	21
Quest ChangeBASE	201402	16
Basware	200102	3
Basware	200403	4
Global Relay	200106	1
Global Relay	200110	1
Global Relay	200202	1
Global Relay	200208	1
Global Relay	200210	1
Global Relay	200410	3
Global Relay	200412	2
41st Parameter	200006	1
41st Parameter	201102	28
41st Parameter	201406	53
41st Parameter	201407	48
41st Parameter	201408	79
41st Parameter	201409	61
41st Parameter	201410	63
Accertify	201204	288
Accertify	201211	245
Accertify	201303	333
Accertify	201304	469
Accertify	201305	443
Guardian Analytics	200301	2
Guardian Analytics	201611	46
Iovation	200509	1
Iovation	201205	12
Iovation	201402	19
Iovation	201403	29
Autonomy NearPoint	201106	36
Symantec Enterprise Vault.cloud	201006	39
Symantec Enterprise Vault.cloud	201007	43
Symantec Enterprise Vault.cloud	201008	39
Symantec Enterprise Vault.cloud	201011	40
Symantec Enterprise Vault.cloud	201012	45
Symantec Enterprise Vault.cloud	201101	62
Symantec Enterprise Vault.cloud	201104	37
Symantec Enterprise Vault.cloud	201202	48
ThreatMetrix	201211	20
ThreatMetrix	201608	36
Adobe Marketing Cloud	200710	1558
Computer Guidance Corporation	200003	2
Computer Guidance Corporation	200203	1
Computer Guidance Corporation	200303	1
Computer Guidance Corporation	200308	1
Computer Guidance Corporation	200411	2
Actifio	201609	59
Actifio	201611	45
Actifio	201702	51
Actifio	201703	48
Quest Defender	200204	1
Quest QMX	200806	5
Quest QMX	201009	6
Quest QMX	201010	7
Quest QMX	201102	11
Dell EMC Isilon OneFS	200004	1
Dell EMC Isilon OneFS	201108	28
Dell EMC Isilon OneFS	201109	34
Dell EMC Isilon OneFS	201509	96
AccessData	200904	191
AccessData	200909	208
AccessData	200911	202
Catalyst Repository Systems	200001	1
Catalyst Repository Systems	200112	1
Epiq Systems	200107	3
Epiq Systems	200110	3
Epiq Systems	200111	2
Epiq Systems	200307	5
Epiq Systems	200312	6
Epiq Systems	200506	6
Exterro	201011	13
Exterro	201201	25
Exterro	201202	16
Exterro	201204	18
Exterro	201601	55
FTI Technology	200504	9
IBM Atlas eDiscovery	201210	15
IBM Atlas eDiscovery	201309	17
IBM Atlas eDiscovery	201502	35
kCura	200105	2
kCura	200107	2
kCura	201006	69
kCura	201504	324
kCura	201506	169
Liquidware Labs	200006	2
Liquidware Labs	201211	22
Liquidware Labs	201303	30
Kroll Ontrack	200107	2
Kroll Ontrack	200208	2
Kroll Ontrack	200404	2
Kroll Ontrack	200407	2
Kroll Ontrack	200910	22
Nuix	201601	167
Recommind	201504	1042
Symantec Clearwell	201202	69
Symantec Clearwell	201405	134
Symantec Clearwell	201504	297
Xerox OmniX	200006	2
Xerox OmniX	200012	2
Xerox OmniX	200210	2
Xerox OmniX	200211	1
Xerox OmniX	200310	2
Xerox OmniX	200404	2
RealPage	201702	618
RealPage	201703	714
RealPage	201704	331
AppFolio	200002	2
Rentec	200312	1
Rentec	200403	1
Maxwell Systems Colonial	200101	1
Maxwell Systems Colonial	200604	1
Maxwell Systems Colonial	200607	1
Maxwell Systems Colonial	200812	3
Maxwell Systems Colonial	201502	8
CoreLogic Jenark	200202	6
CoreLogic Jenark	200209	6
CoreLogic Jenark	200310	10
CoreLogic Jenark	200403	7
Mandiant	200909	39
Mandiant	201006	68
Mandiant	201008	57
Mandiant	201009	55
Mandiant	201010	96
Carbon Black	201605	244
Carbon Black	201609	195
Carbon Black	201701	314
Microsoft SharePoint Online	201610	856
Microsoft SharePoint Online	201612	754
Microsoft SharePoint Online	201701	1078
Bond StaffSuite	200001	2
Bond StaffSuite	200201	3
Bond StaffSuite	200204	1
Bond StaffSuite	200510	2
Bond StaffSuite	200611	4
Bullhorn ATS	200004	2
Bullhorn ATS	200309	3
Bullhorn ATS	201403	97
Bullhorn ATS	201404	126
Promas	200001	7
Promas	200308	3
Promas	200411	2
Promas	200502	3
Promas	200504	4
Promas	200507	3
Dell Boomi AtomSphere	201412	10
Dell Boomi AtomSphere	201501	15
Jitterbit	201611	139
Aptana	200107	3
Aptana	201005	43
Zoho Creator	200610	2
Zoho Creator	201301	12
Zoho Creator	201303	12
Apprenda	201209	9
Apprenda	201210	10
Apprenda	201312	13
Apprenda	201406	20
Apprenda	201408	21
IBM Blueworks Live	200006	1
IBM Blueworks Live	201208	43
Prolexic	201308	15
Prolexic	201402	21
Prolexic	201403	23
Prolexic	201405	27
SourceFire	200911	179
SourceFire	201504	1153
Lancope	200812	35
Lancope	201111	125
Corero	200003	2
Corero	200404	1
RioRey	200909	2
RioRey	201512	14
Secure64	200011	1
Lucernex	200805	12
Lucernex	201006	34
Lucernex	201312	39
Oracle Primavera Unifier	200004	1
Oracle Primavera Unifier	200310	1
Oracle Primavera Unifier	201611	70
Planon Software	201204	8
Planon Software	201303	11
Planon Software	201402	23
Aternity	201307	68
Aternity	201310	59
Aternity	201408	166
Oracle Linux	201209	13
Egenera	200411	4
Egenera	200902	30
Egenera	201111	97
Embotics	201612	21
Embotics	201701	25
Embotics	201702	18
Nasuni	201305	11
Nasuni	201307	11
Nasuni	201610	29
Nasuni	201611	18
Netuitive	200311	1
Netuitive	200611	6
Netuitive	200910	15
RES Software	200908	460
RES Software	200909	475
RES Software	200910	470
RES Software	200911	559
RES Software	200912	591
RES Software	201002	382
Stratus Avance	201006	2
Stratus Avance	201011	2
Stratus Avance	201102	2
Teradici	200110	1
Teradici	201003	12
Teradici	201610	63
triCerat	200002	1
triCerat	200204	2
triCerat	200205	4
triCerat	200409	2
triCerat	200509	4
Unidesk	200411	1
Unidesk	201511	70
Unidesk	201610	80
Unidesk	201612	71
Unidesk	201703	56
ClearCube	200102	1
ClearCube	200212	2
ClearCube	200311	2
ClearCube	200405	2
ClearCube	200812	24
ClearCube	200901	40
ClearCube	200905	17
Xangati	201002	1
Xangati	201303	4
Microsoft Windows Phone	201301	370
Microsoft Windows Phone	201303	309
Microsoft Windows Phone	201306	383
Adeptia	200306	2
Adeptia	200502	2
Adeptia	200509	2
Adeptia	201405	63
Progress DataXtend	201109	42
Progress DataXtend	201110	28
Progress DataXtend	201202	31
Axway	201406	342
Axway	201504	489
Verizon Conferencing	200307	1
Verizon Conferencing	200404	1
Verizon Conferencing	201006	14
Windows CE	200004	38
WebOS	201011	311
IBM Sterling Gentran	200002	31
Bitdefender	200103	1
Bitdefender	200507	2
Bitdefender	200509	2
Bitdefender	201609	74
Panda Security	200009	2
Panda Security	200010	1
Panda Security	200306	2
Panda Security	200411	3
Panda Security	200502	3
Panda Security	200504	3
Avast Software	200101	2
Avast Software	200405	1
SanDisk (Unspecified Product)	200304	9
SignUp4	201209	110
SignUp4	201210	161
EventPro	200207	2
EventPro	200404	2
EventPro	201403	66
EventPro	201404	83
EventPro	201405	115
RegOnline	200005	3
RegOnline	200202	2
RegOnline	200407	2
docSTAR	200007	3
docSTAR	200204	3
docSTAR	200304	4
Epitomax	200401	1
Epitomax	200801	3
Epitomax	201001	5
Epitomax	201204	4
Epitomax	201212	5
Linode	201207	30
Linode	201212	35
Siebel PRM	200301	14
Siebel PRM	200610	23
Siebel PRM	200709	26
Siebel PRM	200904	33
Siebel Sales	200002	9
Siebel Sales	200104	12
Siebel Sales	200111	11
Oracle NetBeans	200911	400
Cisco Ironport	200902	141
Cisco Ironport	201111	475
Clearswift	200004	4
Clearswift	200006	5
Clearswift	200011	4
Clearswift	200107	7
Clearswift	200202	5
Clearswift	200406	9
Mimecast	200409	2
Mimecast	200911	26
Mimecast	201610	214
Mimecast	201701	242
SilverSky	201212	1
SilverSky	201312	2
Symantec Messaging Gateway	200304	5
Symantec Messaging Gateway	200405	5
Symantec Messaging Gateway	200409	6
Symantec Messaging Gateway	200411	5
Symantec Messaging Gateway	200504	6
Symantec Messaging Gateway	200508	14
Acunetix	200202	1
Acunetix	201004	44
Acunetix	201604	178
Acunetix	201607	158
Cenzic	201012	101
Cenzic	201106	93
Cenzic	201107	95
Cenzic	201109	123
Veracode	201408	254
Veracode	201411	247
Veracode	201505	216
VMware Nicira	201312	14
VMware Nicira	201409	21
Palantir	201106	654
Palantir	201108	674
Palantir	201111	1846
Palantir	201112	695
Palantir	201201	1046
Palantir	201202	702
Microsoft Visual FoxPro	200002	41
Microsoft Visual FoxPro	200005	57
Microsoft FoxPro	200002	123
Microsoft FoxPro	200003	157
Microsoft FoxPro	200005	155
JD Edwards EnterpriseOne	201007	566
Cisco IPS	201007	84
Cisco IPS	201107	151
Cisco IPS	201302	127
IBM Proventia	200812	58
IBM Proventia	201111	183
Juniper Networks IDP-Series	200707	24
Juniper Networks IDP-Series	200711	35
Juniper Networks IDP-Series	200712	30
Juniper Networks IDP-Series	200802	30
Juniper Networks IDP-Series	200906	30
Juniper Networks ISG-Series	200711	43
Juniper Networks ISG-Series	200712	33
Juniper Networks ISG-Series	200801	52
Juniper Networks ISG-Series	200802	28
Juniper Networks ISG-Series	200904	29
Juniper Networks ISG-Series	200906	38
McAfee Stonesoft	200009	3
McAfee Stonesoft	200106	4
McAfee Stonesoft	200208	2
McAfee Stonesoft	200210	2
McAfee Stonesoft	200302	2
McAfee Stonesoft	200409	3
Snort	200004	2
Snort	200409	5
Snort	200812	42
Snort	201104	85
Snort	201408	259
SecurityMetrics	200109	1
DeepNines	200101	1
DeepNines	200603	1
DeepNines	200708	2
DeepNines	201201	4
DeepNines	201408	6
McAfee NitroSecurity	200209	1
McAfee NitroSecurity	200911	19
McAfee NitroSecurity	201006	40
McAfee NitroSecurity	201007	27
McAfee NitroSecurity	201109	32
GXS TrustedLink	200012	6
GXS TrustedLink	200204	5
GXS TrustedLink	200209	6
GXS TrustedLink	200305	5
GXS TrustedLink	200312	10
IBM InfoSphere Information Server	200904	25
IBM InfoSphere Information Server	200905	22
IBM InfoSphere Information Server	201007	59
SAS/ACCESS	200202	5
SAS/ACCESS	200303	10
SAS/SCL	200004	3
SAS/SCL	200206	3
SAS/SCL	200207	2
SAS/SCL	200305	2
SAS/SCL	201504	113
Attunity	200205	2
Attunity	200309	3
Attunity	200404	3
Attunity	200506	4
Attunity	200604	19
Attunity	201007	55
BackOffice Associates	200608	10
BackOffice Associates	200702	6
BackOffice Associates	200706	6
Izenda	200508	2
Izenda	201605	49
Izenda	201608	44
Metatomix	200201	1
Metatomix	200212	1
Tervela	200612	1
Tervela	200709	2
Tervela	200912	2
Tervela	201210	4
Tervela	201211	4
WhereScape	201003	38
Automation Anywhere	201009	49
Automation Anywhere	201611	118
Automation Anywhere	201612	134
Automation Anywhere	201701	183
Automation Anywhere	201702	106
Automation Anywhere	201703	116
Automation Anywhere	201704	69
Nolio	201401	74
Nolio	201402	57
Nolio	201403	70
Nolio	201408	76
IBM Rational Quality Manager	201106	263
IBM Rational Quality Manager	201107	434
IBM Rational Quality Manager	201203	267
Parasoft	200906	80
SmarteSoft	200207	1
SmarteSoft	200305	1
SmarteSoft	200408	1
SmarteSoft	201110	14
SmarteSoft	201611	42
SOASTA	201404	107
SOASTA	201408	142
Telerik	201111	670
Worksoft	200911	45
Worksoft	200912	34
Panaya	200106	1
Panaya	200505	1
Panaya	201612	40
Hexawise	201604	43
Hexawise	201606	43
Swiftpage	200006	4
Swiftpage	200310	4
Swiftpage	200403	5
MortgageCEO	201304	1
MortgageCEO	201309	1
Oracle AutoVue	200008	4
Oracle AutoVue	200406	4
Oracle AutoVue	200409	5
Oracle AutoVue	200412	5
Oracle AutoVue	200507	8
Oracle Enterprise Manager	200209	34
Marketo Financial Management	201405	7
Marketo Financial Management	201503	5
Rent Manager	200005	2
Rent Manager	200103	2
Rent Manager	200111	2
Rent Manager	200407	3
Rent Manager	200510	4
Rainmaker LRO	200211	1
Rainmaker LRO	200808	7
Rainmaker LRO	200910	10
Rainmaker LRO	201004	10
PeopleSoft ePay	201003	25
PeopleSoft ePay	201004	31
PeopleSoft ePay	201005	43
PeopleSoft ePay	201007	28
PeopleSoft ePerformance	201112	156
PeopleSoft ePerformance	201305	218
Oracle Grid Engine	200903	74
Oracle Grid Engine	200904	71
Oracle Grid Engine	201002	96
Oracle Grid Engine	201005	132
Oracle Grid Engine	201006	170
Siebel HelpDesk	200111	1
Siebel HelpDesk	200211	1
Siebel HelpDesk	200406	2
Siebel HelpDesk	200502	2
Siebel HelpDesk	200503	2
Siebel HelpDesk	200712	19
Siebel HelpDesk	200802	13
Siebel HelpDesk	200810	18
Oracle JRockit	200707	27
Oracle JRockit	200709	23
Oracle JRockit	200710	35
Oracle JRockit	201102	69
Oracle JRockit	201103	58
Oracle Mobile Supply Chain	200209	3
Oracle Mobile Supply Chain	201007	97
Oracle Mobile Supply Chain	201009	89
Oracle Mobile Supply Chain	201010	97
Oracle Mobile Supply Chain	201011	87
HP PA-RISC	200004	3
HP PA-RISC	200011	4
HP PA-RISC	200209	4
HP PA-RISC	200510	7
HP PA-RISC	201005	96
PeopleSoft Purchasing	200012	8
Jetty	200905	156
Revegy	201306	15
Revegy	201308	12
Revegy	201412	17
Microsoft DirectAccess	200303	1
Microsoft DirectAccess	200409	1
Microsoft DirectAccess	201012	26
Microsoft DirectAccess	201107	19
McAfee Deep Defender	200802	1
McAfee Deep Defender	201301	5
McAfee Deep Defender	201302	7
ThreatTrack	200205	1
ThreatTrack	200307	1
ThreatTrack	200501	8
ThreatTrack	200510	3
Whiptail	200504	1
Whiptail	200507	1
Whiptail	201403	31
Whiptail	201404	44
Whiptail	201406	57
Whiptail	201407	38
Whiptail	201408	50
Autodesk Volo View	200102	2
Autodesk Volo View	200110	2
Autodesk Volo View	200302	3
Autodesk Volo View	200405	5
Autodesk Volo View	200409	5
Rapid7	201504	1444
Rapid7	201604	1546
Tenable Nessus	200904	391
Tenable Nessus	200905	466
Tenable Nessus	200906	410
Tenable Nessus	200910	492
Tenable Nessus	200911	546
Oracle Adaptive Access Manager	201107	72
Oracle Adaptive Access Manager	201112	45
Cyberoam	201509	429
Cyberoam	201601	371
Cyberoam	201603	729
Cyberoam	201607	636
Cyberoam	201608	365
Cyberoam	201609	427
Onstream Media	200511	1
Onstream Media	200711	1
Onstream Media	201302	2
Kerio	200203	2
Kerio	200308	3
Kerio	200407	3
Kerio	200410	5
Kerio	200412	5
Kerio	200502	4
Cisco Nexus 6000	201403	74
Cisco Nexus 6000	201702	64
Snap Surveys	200508	1
Snap Surveys	200608	4
Snap Surveys	201003	12
Snap Surveys	201004	16
Snap Surveys	201406	32
StatPac	200012	1
StatPac	200302	1
StatPac	200412	2
StatPac	200505	1
StatPac	200610	10
StatPac	200611	5
SurveyMonkey	201512	3378
SurveyMonkey	201601	4235
SurveyMonkey	201602	3143
SurveyMonkey	201604	2792
SurveyMonkey	201605	2883
Survey Crafter	200512	1
Survey Crafter	200710	1
Survey Crafter	201203	2
SurveyGizmo	201308	79
SurveyPro	200002	1
SurveyPro	200011	2
SurveyPro	200102	1
SurveyPro	200111	2
SurveyPro	200212	2
SurveyPro	200409	2
SurveyPro	200411	2
Cisco DWDM	200107	4
Cisco DWDM	200108	4
Cisco DWDM	200310	5
Cisco DWDM	200405	8
Thomson CompuMark	200102	2
Thomson CompuMark	200806	37
Thomson CompuMark	200807	46
Anaqua	200203	1
Anaqua	200904	17
Anaqua	200905	25
Anaqua	200906	21
Anaqua	201207	58
Thomson Techstreet	200105	1
Thomson Techstreet	200308	1
Thomson MarkMonitor	200403	1
